DateTime,SaturatedThickness,WaterLevel,WaterElevation
6/30/2006,79.66833333,129.6984697,3537.268333
7/31/2006,79.32166667,130.0455655,3536.921667
8/31/2006,78.95166667,130.41875,3536.551667
9/30/2006,78.72,130.6830303,3536.32
10/31/2006,78.50666667,130.9028763,3536.106667
11/30/2006,78.13,131.2301075,3535.73
12/31/2006,77.94833333,131.4729515,3535.548333
1/31/2007,77.67833333,131.7454078,3535.278333
2/28/2007,77.41571429,132.0048148,3535.015714
3/31/2007,77.21,132.2074462,3534.81
4/30/2007,77.01,132.3673936,3534.61
5/31/2007,76.895,132.5009626,3534.495
6/30/2007,76.78166667,132.5925154,3534.381667
7/31/2007,76.505,132.8671944,3534.105
8/31/2007,76.125,133.3419216,3533.725
9/30/2007,75.71333333,133.6627664,3533.313333
10/31/2007,75.36666667,134.0689899,3532.966667
11/30/2007,75.095,134.3130655,3532.695
12/31/2007,74.76666667,134.6231373,3532.366667
1/31/2008,74.49571429,134.92875,3532.095714
2/29/2008,74.23285714,135.146,3531.832857
3/31/2008,74.09333333,135.301445,3531.693333
4/30/2008,74.00333333,135.411118,3531.603333
5/31/2008,73.88666667,135.5045633,3531.486667
6/30/2008,73.77833333,135.6112179,3531.378333
7/31/2008,73.61166667,135.7704861,3531.211667
8/31/2008,73.40833333,135.9729802,3531.008333
9/30/2008,73.19,136.2199138,3530.79
10/31/2008,72.95833333,136.4572068,3530.558333
11/30/2008,72.87833333,136.5477667,3530.478333
12/31/2008,72.88333333,136.5384946,3530.483333
1/31/2009,72.91857143,136.5222849,3530.518571
2/28/2009,72.89333333,136.5048286,3530.493333
3/31/2009,72.875,136.5184,3530.475
4/30/2009,72.73,136.6320614,3530.33
5/31/2009,72.71333333,136.6750972,3530.313333
6/30/2009,72.58166667,136.7932184,3530.181667
7/31/2009,72.455,136.9140574,3530.055
8/31/2009,72.415,136.9724435,3530.015
9/30/2009,72.37333333,137.0173276,3529.973333
10/31/2009,72.32333333,137.0649328,3529.923333
11/30/2009,72.26333333,137.1091542,3529.863333
12/31/2009,72.22166667,137.1780519,3529.821667
1/31/2010,72.07428571,137.296125,3529.674286
2/28/2010,72.00833333,137.3817167,3529.608333
3/31/2010,71.91,137.5085061,3529.51
4/30/2010,71.83333333,137.5812222,3529.433333
5/31/2010,71.71833333,137.6656284,3529.318333
6/30/2010,71.595,137.7852339,3529.195
7/31/2010,71.42333333,137.9476,3529.023333
8/31/2010,71.18833333,138.1893529,3528.788333
9/30/2010,70.93333333,138.4447989,3528.533333
10/31/2010,70.69833333,138.6992473,3528.298333
11/30/2010,70.44833333,138.9279306,3528.048333
12/31/2010,70.28333333,139.1062097,3527.883333
1/31/2011,70.20857143,139.1359274,3527.808571
2/28/2011,70.15333333,139.1028774,3527.753333
3/31/2011,70.53333333,138.8498454,3528.133333
4/30/2011,70.76571429,138.5495906,3528.365714
5/31/2011,70.78166667,138.5949851,3528.381667
6/30/2011,70.68166667,138.7004825,3528.281667
7/31/2011,70.42714286,138.8905357,3528.027143
8/31/2011,70.23166667,139.1508219,3527.831667
9/30/2011,69.89571429,139.4375,3527.495714
10/31/2011,69.69,139.7018632,3527.29
11/30/2011,69.41833333,139.9759819,3527.018333
12/31/2011,69.05428571,140.2311246,3526.654286
1/31/2012,68.915,140.4695706,3526.515
2/29/2012,68.80333333,140.5797138,3526.403333
3/31/2012,68.685,140.654564,3526.285
4/30/2012,68.65833333,140.7134583,3526.258333
5/31/2012,68.52333333,140.8593485,3526.123333
6/30/2012,68.29571429,141.0461638,3525.895714
7/31/2012,68.12,141.2603005,3525.72
8/31/2012,67.91166667,141.4576042,3525.511667
9/30/2012,67.66285714,141.6766379,3525.262857
10/31/2012,67.32857143,142.0439919,3524.928571
11/30/2012,67.118,142.2677124,3524.718
12/31/2012,66.87,142.4791837,3524.47
1/31/2013,66.83833333,142.54875,3524.438333
2/28/2013,66.74428571,142.6018155,3524.344286
3/31/2013,66.59857143,142.723036,3524.198571
4/30/2013,66.43666667,142.9355367,3524.036667
5/31/2013,66.19857143,143.1656421,3523.798571
6/30/2013,66.00333333,143.367875,3523.603333
7/31/2013,65.79333333,143.5824138,3523.393333
8/31/2013,65.61,143.76375,3523.21
9/30/2013,65.45,143.9126836,3523.05
10/31/2013,65.36833333,144.0124328,3522.968333
11/30/2013,65.35666667,144.0479722,3522.956667
12/31/2013,65.26333333,144.0969489,3522.863333
1/31/2014,65.19571429,144.1611962,3522.795714
2/28/2014,65.18833333,144.1918155,3522.788333
3/31/2014,65.21666667,144.2317608,3522.816667
4/30/2014,65.15333333,144.29425,3522.753333
5/31/2014,65.085,144.3522541,3522.685
6/30/2014,65.035,144.3925278,3522.635
7/31/2014,64.94666667,144.4779645,3522.546667
8/31/2014,64.80833333,145.8323656,3522.408333
9/30/2014,64.635,144.7682222,3522.235
10/31/2014,64.52333333,144.8952688,3522.123333
11/30/2014,64.47833333,144.9569068,3522.078333
12/31/2014,64.40333333,145.0186828,3522.003333
1/31/2015,64.325,145.0756048,3521.925
2/28/2015,64.29666667,145.1349256,3521.896667
3/31/2015,64.22,145.2057527,3521.82
4/30/2015,64.13333333,145.3102778,3521.733333
5/31/2015,64.00666667,145.4091398,3521.606667
6/30/2015,63.855,145.563114,3521.455
7/31/2015,63.725,145.6914831,3521.325
8/31/2015,63.60666667,145.8149861,3521.206667
9/30/2015,63.44,145.9779598,3521.04
10/31/2015,63.32166667,146.1045492,3520.921667
11/30/2015,63.21166667,146.2265417,3520.811667
12/31/2015,63.115,146.3252151,3520.715
1/31/2016,63.06428571,146.3627151,3520.664286
2/29/2016,62.944,146.4880891,3520.544
3/31/2016,62.92666667,146.50375,3520.526667
4/30/2016,62.89333333,146.5580833,3520.493333
5/31/2016,62.84333333,146.600073,3520.443333
6/30/2016,62.7725,146.6481575,3520.3725
7/31/2016,62.67333333,146.7457489,3520.273333
8/31/2016,62.544,146.8769096,3520.144
9/30/2016,62.49,146.9435889,3520.09
